-124.5000,42.5000,2014,288.6961
-124.5000,43.0000,2014,297.8100
-124.5000,48.0000,2014,178.8132
-124.0000,40.0000,2014,283.7180
-124.0000,40.5000,2014,288.2467
-124.0000,41.0000,2014,287.8476
-124.0000,41.5000,2014,286.3172
-124.0000,42.0000,2014,286.0238
-124.0000,42.5000,2014,285.7340
-124.0000,43.0000,2014,293.0457
-124.0000,43.5000,2014,305.3509
-124.0000,44.0000,2014,316.9435
-124.0000,44.5000,2014,324.9615
-124.0000,45.0000,2014,320.1681
-124.0000,45.5000,2014,304.1742
-124.0000,46.0000,2014,277.3625
-124.0000,46.5000,2014,247.4318
-124.0000,47.0000,2014,222.2482
-124.0000,47.5000,2014,200.0565
-123.5000,39.0000,2014,275.3207
-123.5000,39.5000,2014,276.7512
-123.5000,40.0000,2014,278.7587
-123.5000,40.5000,2014,281.5977
-123.5000,41.0000,2014,279.3272
-123.5000,41.5000,2014,277.2118
-123.5000,42.0000,2014,278.1503
-123.5000,42.5000,2014,283.4984
-123.5000,43.0000,2014,290.9304
-123.5000,43.5000,2014,298.2376
-123.5000,44.0000,2014,304.3809
-123.5000,44.5000,2014,305.8955
-123.5000,45.0000,2014,299.1593
-123.5000,45.5000,2014,286.2525
-123.5000,46.0000,2014,269.0439
-123.5000,46.5000,2014,250.3796
-123.5000,47.0000,2014,229.2256
-123.5000,47.5000,2014,209.5959
-123.5000,48.0000,2014,191.8546
-123.0000,38.5000,2014,270.5906
-123.0000,39.5000,2014,272.2159
-123.0000,40.0000,2014,274.1662
-123.0000,40.5000,2014,276.3299
-123.0000,41.0000,2014,277.7317
-123.0000,41.5000,2014,270.9468
-123.0000,42.0000,2014,273.7980
-123.0000,42.5000,2014,279.8949
-123.0000,43.0000,2014,287.0406
-123.0000,43.5000,2014,294.4167
-123.0000,44.0000,2014,299.6237
-123.0000,44.5000,2014,299.0548
-123.0000,45.0000,2014,292.8607
-123.0000,45.5000,2014,282.0701
-123.0000,46.0000,2014,268.3409
-123.0000,46.5000,2014,250.7725
-123.0000,47.0000,2014,232.7729
-123.0000,47.5000,2014,216.1407
-123.0000,48.0000,2014,200.1711
-123.0000,48.5000,2014,184.9317
-122.5000,38.0000,2014,264.5643
-122.5000,41.5000,2014,266.2869
-122.5000,42.0000,2014,267.5939
-122.5000,42.5000,2014,275.6524
-122.5000,43.0000,2014,284.8825
-122.5000,43.5000,2014,293.9623
-122.5000,44.0000,2014,302.0222
-122.5000,44.5000,2014,302.5417
-122.5000,45.0000,2014,296.7965
-122.5000,45.5000,2014,285.8613
-122.5000,46.0000,2014,270.2987
-122.5000,46.5000,2014,252.3882
-122.5000,47.0000,2014,234.0369
-122.5000,47.5000,2014,217.3634
-122.5000,48.0000,2014,202.6421
-122.5000,48.5000,2014,185.7593
-122.0000,36.5000,2014,278.0485
-122.0000,40.0000,2014,258.5762
-122.0000,40.5000,2014,259.5974
-122.0000,41.0000,2014,259.5925
-122.0000,42.5000,2014,273.0052
-122.0000,43.0000,2014,286.6075
-122.0000,43.5000,2014,302.4234
-122.0000,44.0000,2014,314.4763
-122.0000,44.5000,2014,319.4116
-122.0000,45.0000,2014,312.0067
-122.0000,45.5000,2014,299.1776
-122.0000,46.0000,2014,279.8415
-122.0000,46.5000,2014,256.9444
-122.0000,47.0000,2014,234.7429
-122.0000,47.5000,2014,215.5924
-122.0000,48.0000,2014,199.5209
-122.0000,48.5000,2014,184.1943
-121.5000,36.0000,2014,293.4477
-121.5000,39.0000,2014,249.2455
-121.5000,39.5000,2014,250.7606
-121.5000,40.0000,2014,248.8863
-121.5000,40.5000,2014,246.2091
-121.5000,41.0000,2014,244.7103
-121.5000,42.5000,2014,273.2429
-121.5000,43.0000,2014,293.7024
-121.5000,43.5000,2014,312.9683
-121.5000,46.0000,2014,293.5780
-121.5000,46.5000,2014,263.9132
-121.5000,47.0000,2014,235.0357
-121.5000,47.5000,2014,208.9770
-121.5000,48.5000,2014,179.0655
-121.0000,35.5000,2014,336.5670
-121.0000,36.0000,2014,282.1502
-121.0000,38.0000,2014,223.8977
-121.0000,38.5000,2014,232.6254
-121.0000,39.0000,2014,240.6043
-121.0000,39.5000,2014,242.9657
-121.0000,40.0000,2014,238.9924
-121.0000,42.0000,2014,249.8729
-121.0000,42.5000,2014,269.4555
-121.0000,47.0000,2014,232.4437
-121.0000,47.5000,2014,201.3444
-120.5000,34.5000,2014,476.6168
-120.5000,35.0000,2014,405.8298
-120.5000,37.5000,2014,190.4943
-120.5000,38.0000,2014,207.7150
-120.5000,38.5000,2014,222.9793
-120.5000,39.0000,2014,234.8005
-120.5000,39.5000,2014,237.6442
-120.5000,44.0000,2014,368.4600
-120.5000,47.5000,2014,195.3534
-120.5000,48.0000,2014,173.2840
-120.5000,48.5000,2014,166.3173
-120.0000,37.0000,2014,191.7507
-120.0000,37.5000,2014,189.8300
-120.0000,38.0000,2014,205.8548
-120.0000,38.5000,2014,221.3237
-120.0000,48.5000,2014,166.3821
-119.5000,36.0000,2014,278.2869
-119.5000,36.5000,2014,238.8028
-119.5000,37.0000,2014,213.6505
-119.5000,37.5000,2014,207.9737
-119.5000,43.5000,2014,319.1652
-119.5000,44.0000,2014,346.7540
-119.5000,44.5000,2014,367.1833
-119.0000,35.5000,2014,327.2410
-119.0000,36.0000,2014,289.0252
-119.0000,36.5000,2014,259.4232
-119.0000,37.0000,2014,239.5919
-119.0000,44.0000,2014,318.7136
-119.0000,44.5000,2014,331.6776
-119.0000,45.0000,2014,329.7674
-119.0000,48.0000,2014,193.4819
-119.0000,48.5000,2014,183.1589
-118.5000,36.0000,2014,292.8110
-118.5000,44.5000,2014,300.1192
-118.5000,45.0000,2014,297.6427
-118.5000,48.0000,2014,207.5021
-118.5000,48.5000,2014,194.2479
-118.0000,45.0000,2014,272.3133
-118.0000,45.5000,2014,271.0430
-118.0000,46.0000,2014,264.3149
-118.0000,48.0000,2014,225.2107
-118.0000,48.5000,2014,208.8968
-117.5000,45.0000,2014,256.8949
-117.5000,45.5000,2014,256.7264
-117.5000,47.5000,2014,244.7945
-117.5000,48.0000,2014,236.7339
-117.5000,48.5000,2014,223.3625
-117.0000,34.0000,2014,291.5933
-117.0000,45.0000,2014,239.2916
-117.0000,47.0000,2014,249.7937
-117.0000,47.5000,2014,249.2460
-117.0000,48.0000,2014,248.3518
-117.0000,48.5000,2014,242.6958
-116.5000,44.5000,2014,226.3257
-116.5000,45.0000,2014,225.9652
-116.5000,45.5000,2014,230.7565
-116.5000,46.5000,2014,244.6969
-116.5000,47.0000,2014,252.2726
-116.5000,47.5000,2014,258.7714
-116.5000,48.0000,2014,265.0383
-116.5000,48.5000,2014,264.4435
-116.0000,43.5000,2014,224.4220
-116.0000,44.0000,2014,218.5334
-116.0000,44.5000,2014,214.7836
-116.0000,45.0000,2014,214.8707
-116.0000,45.5000,2014,221.8465
-116.0000,46.0000,2014,232.0040
-116.0000,46.5000,2014,244.1623
-116.0000,47.0000,2014,257.7603
-116.0000,47.5000,2014,271.3028
-116.0000,48.0000,2014,284.1468
-116.0000,48.5000,2014,288.4993
-115.5000,43.5000,2014,220.9292
-115.5000,44.0000,2014,213.2506
-115.5000,44.5000,2014,207.3119
-115.5000,45.0000,2014,207.4553
-115.5000,45.5000,2014,215.7596
-115.5000,46.0000,2014,228.7303
-115.5000,46.5000,2014,244.3255
-115.5000,47.0000,2014,261.7550
-115.5000,47.5000,2014,280.6261
-115.5000,48.0000,2014,298.0322
-115.5000,48.5000,2014,306.0290
-115.0000,43.5000,2014,220.4552
-115.0000,44.0000,2014,213.7301
-115.0000,44.5000,2014,207.4560
-115.0000,45.0000,2014,207.5625
-115.0000,45.5000,2014,216.1628
-115.0000,46.0000,2014,228.9224
-115.0000,46.5000,2014,244.9127
-115.0000,47.0000,2014,262.6385
-115.0000,47.5000,2014,281.3855
-115.0000,48.0000,2014,298.3780
-115.0000,48.5000,2014,306.2357
-114.5000,44.5000,2014,214.7382
-114.5000,45.0000,2014,214.8333
-114.5000,45.5000,2014,222.4488
-114.5000,46.0000,2014,232.7274
-114.5000,46.5000,2014,246.1003
-114.5000,48.5000,2014,290.9522
-114.0000,44.0000,2014,225.6030
-114.0000,45.5000,2014,230.9401
-114.0000,46.0000,2014,240.3112
-114.0000,46.5000,2014,248.3044
-114.0000,47.0000,2014,259.6387
-114.0000,47.5000,2014,266.9723
-114.0000,48.0000,2014,272.9689
-114.0000,48.5000,2014,273.1779
-113.5000,44.5000,2014,234.8649
-113.5000,45.0000,2014,234.4295
-113.5000,45.5000,2014,242.0704
-113.5000,46.0000,2014,251.2795
-113.5000,47.0000,2014,266.3053
-113.5000,47.5000,2014,269.1198
-113.5000,48.0000,2014,267.6690
-113.0000,34.5000,2014,252.8284
-113.0000,37.5000,2014,238.0514
-113.0000,44.5000,2014,247.7901
-113.0000,45.5000,2014,255.0413
-113.0000,46.0000,2014,262.1541
-113.0000,47.0000,2014,274.2743
-113.0000,47.5000,2014,278.1742
-112.5000,34.0000,2014,261.3960
-112.5000,34.5000,2014,256.8429
-112.5000,38.5000,2014,241.8120
-112.5000,44.5000,2014,258.2335
-112.5000,45.5000,2014,265.2407
-112.5000,46.0000,2014,269.3321
-112.5000,46.5000,2014,275.1730
-112.0000,33.5000,2014,262.6400
-112.0000,34.0000,2014,259.2311
-112.0000,34.5000,2014,260.8156
-112.0000,35.0000,2014,263.1714
-112.0000,40.0000,2014,234.7414
-112.0000,40.5000,2014,232.1611
-112.0000,41.0000,2014,233.0397
-112.0000,41.5000,2014,235.9759
-112.0000,45.0000,2014,268.3114
-111.5000,33.5000,2014,249.7351
-111.5000,34.0000,2014,250.7567
-111.5000,34.5000,2014,257.6926
-111.5000,39.0000,2014,257.7029
-111.5000,39.5000,2014,245.7357
-111.5000,40.0000,2014,234.3439
-111.5000,40.5000,2014,226.3200
-111.5000,42.5000,2014,249.1665
-111.5000,43.0000,2014,259.6138
-111.5000,44.0000,2014,266.1197
-111.5000,44.5000,2014,270.2842
-111.5000,45.0000,2014,272.2252
-111.5000,46.5000,2014,286.9660
-111.0000,31.5000,2014,298.7368
-111.0000,33.0000,2014,239.7318
-111.0000,33.5000,2014,231.1932
-111.0000,34.0000,2014,236.4345
-111.0000,40.5000,2014,214.6353
-111.0000,42.0000,2014,229.7136
-111.0000,42.5000,2014,247.6476
-111.0000,43.0000,2014,260.9942
-111.0000,44.0000,2014,269.7026
-111.0000,44.5000,2014,272.7700
-111.0000,45.0000,2014,274.0268
-111.0000,45.5000,2014,277.3586
-111.0000,46.5000,2014,291.9586
-110.5000,32.5000,2014,252.6562
-110.5000,33.5000,2014,215.4009
-110.5000,34.0000,2014,224.2558
-110.5000,40.5000,2014,204.3850
-110.5000,43.0000,2014,262.5293
-110.5000,43.5000,2014,271.9297
-110.5000,44.0000,2014,272.3058
-110.5000,44.5000,2014,273.3381
-110.5000,45.0000,2014,273.8427
-110.5000,46.0000,2014,283.1659
-110.5000,46.5000,2014,295.7139
-110.0000,33.0000,2014,227.6410
-110.0000,33.5000,2014,216.0433
-110.0000,37.5000,2014,298.6548
-110.0000,40.5000,2014,206.4384
-110.0000,43.0000,2014,265.6926
-110.0000,43.5000,2014,274.4568
-110.0000,44.0000,2014,275.9997
-110.0000,44.5000,2014,274.5376
-110.0000,45.0000,2014,274.2266
-109.5000,31.5000,2014,306.6995
-109.5000,33.0000,2014,247.6793
-109.5000,33.5000,2014,237.1431
-109.5000,42.5000,2014,257.8411
-109.5000,43.5000,2014,278.7569
-109.5000,45.5000,2014,282.5680
-109.5000,46.5000,2014,299.9213
-109.0000,33.5000,2014,268.6991
-109.0000,39.5000,2014,276.8319
-109.0000,45.0000,2014,284.3086
-108.5000,33.0000,2014,315.8959
-108.5000,35.0000,2014,335.0223
-108.5000,37.5000,2014,322.1155
-108.5000,38.0000,2014,330.2983
-108.5000,39.5000,2014,312.7335
-108.5000,45.0000,2014,294.0895
-108.5000,46.0000,2014,312.6472
-108.0000,33.0000,2014,365.1158
-108.0000,38.0000,2014,370.7814
-108.0000,38.5000,2014,367.6325
-108.0000,39.0000,2014,358.1597
-108.0000,39.5000,2014,346.7825
-108.0000,40.0000,2014,333.8605
-108.0000,44.5000,2014,323.0474
-107.5000,37.0000,2014,423.7914
-107.5000,38.0000,2014,411.8708
-107.5000,38.5000,2014,396.6785
-107.5000,39.0000,2014,383.4886
-107.5000,39.5000,2014,369.9753
-107.5000,40.0000,2014,358.3804
-107.5000,40.5000,2014,352.1330
-107.5000,41.0000,2014,339.1830
-107.5000,44.5000,2014,347.7320
-107.5000,45.0000,2014,338.9471
-107.0000,35.5000,2014,438.7102
-107.0000,36.5000,2014,471.3828
-107.0000,37.0000,2014,479.5289
-107.0000,37.5000,2014,477.5213
-107.0000,38.0000,2014,464.0837
-107.0000,39.0000,2014,412.7260
-107.0000,40.0000,2014,383.5091
-107.0000,40.5000,2014,375.7598
-107.0000,45.0000,2014,363.5574
-107.0000,45.5000,2014,358.7857
-107.0000,46.0000,2014,355.1429
-106.5000,36.5000,2014,508.6699
-106.5000,38.0000,2014,501.9570
-106.5000,39.5000,2014,424.5591
-106.5000,40.0000,2014,393.2682
-106.5000,41.0000,2014,370.2719
-106.5000,45.0000,2014,373.4767
-106.5000,45.5000,2014,373.4138
-106.0000,32.5000,2014,454.0735
-106.0000,33.0000,2014,443.1226
-106.0000,35.5000,2014,500.6932
-106.0000,38.0000,2014,532.6138
-106.0000,38.5000,2014,506.0664
-106.0000,40.0000,2014,392.3501
-106.0000,40.5000,2014,364.6022
-106.0000,42.0000,2014,373.5127
-106.0000,45.0000,2014,377.9631
-105.5000,35.5000,2014,514.9894
-105.5000,36.0000,2014,539.2191
-105.5000,36.5000,2014,557.1703
-105.5000,37.0000,2014,571.6949
-105.5000,37.5000,2014,571.2646
-105.5000,38.0000,2014,553.1119
-105.5000,38.5000,2014,523.7828
-105.5000,39.0000,2014,483.9434
-105.5000,41.0000,2014,337.5973
-105.0000,32.0000,2014,483.6649
-105.0000,36.5000,2014,566.2636
-105.0000,44.0000,2014,390.0290
-105.0000,44.5000,2014,381.2443
